Date,Open,High,Low,Close,Adj Close,Volume
2011-10-11,176.472275,177.820267,176.013382,176.864243,123.050186,5575703
2011-10-12,177.896744,179.732315,177.485657,177.934998,123.795158,5583757
2011-10-13,176.835571,179.254303,176.386230,178.604202,124.260773,4601563
2011-10-14,179.913956,182.151047,179.474182,182.151047,126.728424,5615137
2011-10-17,181.367111,181.797318,177.724670,178.384323,124.107841,9194654
2011-10-18,170.172089,171.491394,168.499039,171.032501,118.992874,16452952
2011-10-19,171.778198,171.902481,169.225616,169.588913,117.988548,7016882
2011-10-20,170.296371,171.357559,168.422562,169.455063,117.895439,7859435
2011-10-21,171.233276,173.680695,170.889099,173.642441,120.808693,8424693
2011-10-24,173.527725,175.325043,172.676865,174.235184,121.221107,6161568
2011-10-25,173.671127,174.923523,172.093689,172.428299,119.964012,5620263
2011-10-26,173.747604,174.263855,171.156784,173.967499,121.034851,5635534
2011-10-27,176.854691,178.776291,175.124283,177.705551,123.635559,7382459
2011-10-28,177.409180,179.799240,177.131927,179.206497,124.679840,5240251
2011-10-31,177.428299,178.690247,176.510513,176.510513,122.804108,4926660
2011-11-01,173.565964,175.200760,172.791580,173.374756,120.622482,6151735
2011-11-02,175.908218,177.103256,174.980881,175.831741,122.331902,4326884
2011-11-03,176.988525,179.521988,175.927338,179.063095,124.580063,5181361
2011-11-04,178.078400,178.910141,176.615677,178.183563,123.968094,3386530
2011-11-07,178.030594,179.474182,176.625244,179.082214,124.593330,3693217
2011-11-08,179.235184,179.617584,177.351822,179.015289,125.047432,4529808
2011-11-09,176.099426,177.093689,173.193115,174.225616,121.701752,5747561
2011-11-10,175.506699,176.644363,173.871887,175.286804,122.443008,4060154
2011-11-11,177.122375,179.569794,176.998093,179.139572,125.134293,3833904
2011-11-14,180.850861,181.491394,178.632889,179.110901,125.114235,6316376
2011-11-15,179.244736,181.615677,177.476105,180.449326,126.049179,4796224
2011-11-16,179.560226,181.548752,178.107071,178.412994,124.626808,4829173
2011-11-17,178.594650,180.525818,175.325043,177.562134,124.032417,6109163
2011-11-18,178.499039,178.747604,176.539200,177.093689,123.705154,4645181
2011-11-21,175.305923,175.869980,172.084137,173.499039,121.194221,5381775
2011-11-22,174.206497,174.933075,172.361374,173.336517,121.080635,4370816
2011-11-23,172.724670,173.508606,169.713196,170.124283,118.836838,5021741
2011-11-25,170.181641,171.663483,169.273422,169.273422,118.242516,2335509
2011-11-28,174.674957,174.885284,172.724670,174.196945,121.681717,4732313
2011-11-29,174.015289,175.248566,172.887192,172.982788,120.833588,3830034
2011-11-30,176.453156,180.066925,176.108994,179.732315,125.548363,8197293
2011-12-01,178.785858,181.634796,178.556412,181.118546,126.516640,5082305
2011-12-02,181.567871,182.915863,181.118546,181.319305,126.656830,5190461
2011-12-05,182.772461,185.095596,182.007645,182.447418,127.444855,5961572
2011-12-06,182.265778,185.019119,181.950287,184.455063,128.847321,4335565
2011-12-07,183.546844,186.328873,182.868073,185.516251,129.588577,5315458
2011-12-08,184.015289,185.277252,182.667297,183.154877,127.939110,4569974
2011-12-09,184.426392,186.300186,183.938812,186.003830,129.929123,5070903
2011-12-12,185.124283,185.372849,182.810699,183.728485,128.339737,3970721
2011-12-13,184.952194,185.755264,182.256210,182.743790,127.651955,5238786
2011-12-14,181.491394,181.912048,179.732315,180.420654,126.029144,5290354
2011-12-15,182.103256,182.791580,178.671127,179.235184,125.201035,4680327
2011-12-16,179.741867,179.741867,173.910141,175.497131,122.589897,12394472
2011-12-19,176.395798,176.567871,174.235184,174.847031,122.135773,5271735
2011-12-20,177.342255,179.091782,176.634796,179.005737,125.040787,4958145
2011-12-21,175.162521,175.430206,171.166351,173.489487,121.187515,9709495
2011-12-22,174.674957,174.761002,173.040146,174.034424,121.568214,5284392
2011-12-23,175.057358,176.720840,173.891006,176.625244,123.377930,3192706
2011-12-27,176.835571,177.676865,176.281067,176.816437,123.511459,2902859
2011-12-28,177.045883,177.246658,175.277252,175.898666,122.870361,3004112
2011-12-29,175.975143,178.040146,175.917786,177.992355,124.332916,3076914
2011-12-30,178.135757,178.279160,175.764816,175.793503,122.796913,3693321
2012-01-03,178.518158,180.411087,177.820267,178.107071,124.413040,5905716
2012-01-04,177.409180,178.135757,176.806885,177.380493,123.905518,4546648
2012-01-05,176.682602,176.892929,175.047806,176.539200,123.317856,4668403
2012-01-06,176.281067,176.367111,174.292542,174.512421,121.902077,5122367
2012-01-09,174.187378,174.254303,172.342255,173.604202,121.267647,5440455
2012-01-10,175.172089,175.640533,173.231354,173.336517,121.080635,5398406
2012-01-11,172.782028,174.770554,172.562134,174.302109,121.755196,4299897
2012-01-12,173.862335,173.910141,170.535370,172.609940,120.573135,7197526
2012-01-13,171.587006,171.711288,169.550674,171.281067,119.644852,5522043
2012-01-17,172.428299,173.996170,171.434036,172.084137,120.205818,6279556
2012-01-18,171.921600,173.613770,171.606125,173.107071,120.920418,4812228
2012-01-19,173.795410,174.340347,172.418732,172.581268,120.553101,8961291
2012-01-20,177.600388,180.659653,176.625244,180.229446,125.895576,13440786
2012-01-23,179.646271,182.141495,179.416824,181.625244,126.870613,6016278
2012-01-24,180.334610,183.843216,180.229446,183.489487,128.172791,5591602
2012-01-25,182.915863,183.785858,181.271515,183.298279,128.039261,4560246
2012-01-26,183.355637,184.311661,182.093689,182.581268,127.538383,4188916
2012-01-27,181.653915,183.336517,181.462708,182.084137,127.191147,3514978
2012-01-30,181.061188,184.254303,179.942642,184.034424,128.553467,4559514
2012-01-31,184.598465,184.608032,182.600388,184.130020,128.620224,5048833
2012-02-01,184.713196,186.242828,183.948380,184.149139,128.633560,5322885
2012-02-02,184.244736,184.827911,182.915863,183.107071,127.905693,4087036
2012-02-03,184.445511,185.592728,184.072662,185.124283,129.314774,4729698
2012-02-06,184.015289,185.238998,183.556412,184.340347,128.767181,3807231
2012-02-07,183.986618,185.602295,183.527725,184.847031,129.121033,3590918
2012-02-08,184.302109,185.066925,183.298279,184.464630,129.355774,3978775
2012-02-09,184.541107,185.908218,184.082214,184.636703,129.476410,4054714
2012-02-10,183.326965,183.967499,182.868073,183.957932,129.000427,3547091
2012-02-13,184.808792,185.172089,183.307846,184.149139,129.134552,2571905
2012-02-14,183.326965,184.130020,182.437866,183.766724,128.866348,3554413
2012-02-15,183.852768,184.933075,182.848953,183.795410,128.886429,4205861
2012-02-16,184.139572,184.751434,183.556412,184.531555,129.402679,3687673
2012-02-17,185.191208,185.334610,183.843216,184.913956,129.670761,3918839
2012-02-21,185.210327,185.697891,183.996170,184.885284,129.650726,3445106
2012-02-22,184.541107,186.175903,184.273422,185.344162,129.972488,3426487
2012-02-23,185.344162,190.468445,184.780121,188.919693,132.479858,8402204
2012-02-24,189.655838,189.827911,187.963669,189.063095,132.580444,3507447
2012-02-27,188.126190,189.971313,187.476105,188.843216,132.426224,3931286
2012-02-28,189.053543,190.210327,188.747604,189.273422,132.727905,3313100
2012-02-29,189.158707,190.411087,187.810699,188.078400,131.889862,5352487
2012-03-01,188.556412,189.741867,188.269592,188.843216,132.426224,3724074
2012-03-02,188.432129,190.143402,188.393875,190.066925,133.284348,3898860
2012-03-05,189.636703,192.342255,189.579346,191.835571,134.524582,7257148
2012-03-06,190.382416,190.860428,188.154877,188.585083,132.245178,5454576
2012-03-07,189.378586,189.837479,188.632889,189.072662,132.587128,3500857
2012-03-08,190.478012,191.195023,189.913956,191.022949,133.954727,3290507
2012-03-09,191.185471,192.256210,190.936905,191.797318,134.497772,3324397
2012-03-12,192.093689,192.705551,191.424469,192.160614,134.752563,3263206
2012-03-13,192.848953,194.933075,192.743790,194.818359,136.616302,5089836
2012-03-14,194.818359,196.128113,194.684509,195.717010,137.246475,4814006
2012-03-15,195.927338,197.112808,195.736145,196.940720,138.104568,3787671
2012-03-16,197.925430,198.393875,196.950287,196.950287,138.111313,10080302
2012-03-19,196.663483,197.447418,195.506699,196.673035,137.916870,3936307
2012-03-20,195.736145,195.984711,194.741867,195.267685,136.931381,3865075
2012-03-21,195.334610,196.720840,195.315491,195.688339,137.226334,3483075
2012-03-22,195.028687,196.931168,194.990433,196.453156,137.762680,3459959
2012-03-23,196.835571,196.902481,195.564056,196.443588,137.755997,3175865
2012-03-26,197.370941,198.776291,197.246658,198.632889,139.291245,3575437
2012-03-27,199.292542,199.483749,197.896744,198.068832,138.895676,2828907
2012-03-28,198.317398,199.512421,197.198853,198.173996,138.969421,3415922
2012-03-29,197.026764,199.330780,196.959854,199.110901,139.626434,3560270
2012-03-30,199.560226,199.923523,198.862335,199.474182,139.881180,3363099
2012-04-02,199.770554,200.468445,198.938812,200.258133,140.430939,3543743
2012-04-03,200.105164,201.424469,199.369019,200.286804,140.451035,4279709
2012-04-04,197.151047,197.877625,196.166351,196.988525,138.138107,4606584
2012-04-05,196.128113,196.634796,195.468445,196.434036,137.749313,3984214
2012-04-09,195.411087,197.103256,194.426392,195.927338,137.393936,3479937
2012-04-10,195.927338,196.692154,193.279160,193.432129,135.644196,4323013
2012-04-11,195.019119,195.334610,193.556412,193.671127,135.811798,3521045
2012-04-12,193.881454,196.520081,193.728485,196.290634,137.648727,3064362
2012-04-13,195.334610,195.650101,193.881454,193.881454,135.959290,3940282
2012-04-16,195.736145,196.912048,193.804977,193.804977,135.905624,4002624
2012-04-17,195.573608,198.508606,195.172089,198.326965,139.076675,6344513
2012-04-18,193.527725,195.095596,191.204590,191.328873,134.169357,10620561
2012-04-19,191.233276,192.409180,188.833649,190.736145,133.753677,6027993
2012-04-20,191.042068,191.319305,190.334610,190.822174,133.813965,4977077
2012-04-23,189.187378,190.344162,188.135757,189.885284,133.156967,3785265
2012-04-24,190.305923,193.575531,190.124283,191.204590,134.082123,5885110
2012-04-25,193.135757,194.732315,192.925430,194.617584,136.475494,4187556
2012-04-26,194.455063,197.141495,194.455063,196.539200,137.823044,3454624
2012-04-27,197.390060,199.015289,196.854691,197.715103,138.647629,3657757
2012-04-30,197.619507,198.814529,197.246658,197.973236,138.828659,2900767
2012-05-01,198.068832,199.741867,197.619507,198.852768,139.445435,2840831
2012-05-02,197.868073,199.110901,197.810699,198.910141,139.485657,2468874
2012-05-03,199.110901,199.732315,197.466537,198.126190,138.935928,2956624
2012-05-04,197.390060,198.001907,195.411087,195.975143,137.427460,4208686
2012-05-07,194.990433,195.764816,193.977051,194.789673,136.596191,3528576
2012-05-08,193.537292,194.130020,190.936905,192.619507,135.640213,4060049
2012-05-09,191.195023,194.072662,190.305923,192.380493,135.471924,3914655
2012-05-10,192.160614,194.311661,191.223709,191.778198,135.047775,4006703
2012-05-11,191.166351,193.231354,191.156784,192.323135,135.431534,2501509
2012-05-14,191.128113,191.883362,189.827911,190.669220,134.266876,3168543
2012-05-15,190.669220,192.609940,190.019119,190.286804,133.997559,3124820
2012-05-16,190.650101,192.495224,189.464630,190.946457,134.462051,5231046
2012-05-17,190.889099,191.959854,188.948380,189.187378,133.223373,5885110
2012-05-18,190.038239,190.038239,186.577438,187.265778,131.870209,6001007
2012-05-21,187.361374,189.225616,186.070740,189.063095,133.135849,4007958
2012-05-22,189.330780,189.541107,187.437866,188.164429,132.503021,3731187
2012-05-23,186.931168,187.848953,184.703629,187.495224,132.031738,4288600
2012-05-24,187.370941,187.648178,185.468445,187.466537,132.011536,3733488
2012-05-25,186.529633,187.380493,185.468445,185.755264,130.806503,3035387
2012-05-29,186.634796,189.369019,186.634796,187.820267,132.260620,3784951
2012-05-30,186.233276,186.873810,185.248566,185.975143,130.961349,3768215
2012-05-31,185.564056,186.357559,183.556412,184.416824,129.863953,9714725
2012-06-01,181.759079,183.288712,180.305923,180.764816,127.292259,5445894
2012-06-04,180.057358,181.051620,178.776291,180.248566,126.928734,4837227
2012-06-05,179.655838,181.500961,179.311661,180.879547,127.373055,3720099
2012-06-06,182.390060,185.468445,181.663483,185.458893,130.597809,3808800
2012-06-07,186.692154,187.217972,185.411087,185.889099,130.900742,3871351
2012-06-08,185.191208,186.558319,184.225616,186.558319,131.371979,2593243
2012-06-11,187.954117,188.049713,183.910141,184.043976,129.601395,3423872
2012-06-12,183.690247,186.108994,183.690247,185.994263,130.974823,3162790
2012-06-13,185.812622,186.606125,183.891006,184.608032,129.998627,3397094
2012-06-14,184.512421,187.217972,184.263855,186.520081,131.345047,3749910
2012-06-15,187.456985,190.506699,186.806885,190.344162,134.037933,6682894
2012-06-18,188.881454,190.860428,188.499039,189.569794,133.492615,3534329
2012-06-19,190.086044,191.195023,190.057358,190.181641,133.923477,3449290
2012-06-20,189.961761,190.956024,188.814529,190.038239,133.822540,3533597
2012-06-21,190.315491,190.678772,184.694077,184.885284,130.193848,4515164
2012-06-22,185.344162,186.309753,184.722748,185.181641,130.402542,9228858
2012-06-25,184.015289,184.885284,183.250473,184.378586,129.837067,3359334
2012-06-26,185.028687,185.162521,182.361374,183.508606,129.224350,3593951
2012-06-27,183.690247,185.181641,182.504776,184.512421,129.931290,2889784
2012-06-28,182.820267,183.632889,180.592728,182.982788,128.854141,4149796
2012-06-29,185.994263,187.198853,183.948380,186.978973,131.668198,5501542
2012-07-02,187.724670,188.527725,186.281067,187.217972,131.836502,2957042
2012-07-03,186.864243,187.705551,186.338425,187.313583,131.903839,1517118
2012-07-05,186.309753,188.193115,185.114716,186.701721,131.472992,2813949
2012-07-06,185.391968,185.411087,181.395798,182.992355,128.860886,5180733
2012-07-09,182.370941,182.600388,179.780121,181.328873,127.689476,4171553
2012-07-10,181.931168,182.734222,177.437866,178.068832,125.393814,4906054
2012-07-11,178.030594,179.120453,175.439774,177.103256,124.713875,5707081
2012-07-12,176.147232,176.281067,173.852768,175.038239,123.259705,5158140
2012-07-13,175.391968,178.135757,174.980881,177.829834,125.225533,4113918
2012-07-16,177.418732,177.915863,176.462708,176.663483,124.404152,3289042
2012-07-17,177.562134,178.097519,175.143402,175.573608,123.636688,5395896
2012-07-18,176.051620,180.296371,175.478012,179.971313,126.733513,8388397
2012-07-19,184.894836,188.193115,184.483749,186.749527,131.506668,10873588
2012-07-20,185.554489,186.328873,183.718933,183.986618,129.561035,5010026
2012-07-23,181.434036,182.887192,179.923523,182.437866,128.470444,4084107
2012-07-24,182.523895,182.906311,180.267685,181.969406,128.140564,3762567
2012-07-25,181.940720,184.292542,180.994263,182.676865,128.638733,4010155
2012-07-26,184.980881,186.376678,184.101334,185.420654,130.570831,3433913
2012-07-27,186.520081,188.728485,185.420654,187.753342,132.213470,4369456
2012-07-30,187.686417,189.139572,187.304016,188.030594,132.408752,2915202
2012-07-31,187.858505,188.891006,187.265778,187.361374,131.937485,3668322
2012-08-01,188.298279,189.149139,186.156784,186.596558,131.398972,2677028
2012-08-02,185.621414,187.954117,184.531555,185.898666,130.907471,2941980
2012-08-03,187.839386,190.200760,187.533463,189.789673,133.647461,3428893
2012-08-06,190.019119,191.147232,189.789673,190.019119,133.809006,2445339
2012-08-07,190.659653,192.045883,190.057358,191.137665,134.596725,3357032
2012-08-08,189.550674,190.908218,189.445511,190.277252,134.562897,2163442
2012-08-09,189.885284,190.688339,189.187378,189.694077,134.150482,2259465
2012-08-10,189.168259,190.602295,188.565964,190.525818,134.738708,2720123
2012-08-13,190.133850,191.185471,189.091782,190.258133,134.549377,2529542
2012-08-14,190.133850,190.564056,189.024857,189.569794,134.062576,2680166
2012-08-15,190.152969,190.564056,189.216064,189.674957,134.136993,2208943
2012-08-16,190.028687,192.466537,189.407272,192.007645,135.786606,2855057
2012-08-17,192.237091,193.116638,191.835571,192.370941,136.043549,2669183
2012-08-20,191.864243,192.284897,191.233276,191.682602,135.556747,2443456
2012-08-21,192.151047,192.160614,189.646271,189.913956,134.306015,3254420
2012-08-22,189.904404,189.913956,188.240921,188.575531,133.359451,3447721
2012-08-23,188.374756,188.690247,186.845123,187.093689,132.311493,2884240
2012-08-24,186.386230,189.397705,185.659653,189.072662,133.711029,2760917
2012-08-27,189.254303,189.579346,187.007645,187.084137,132.304764,2613745
2012-08-28,186.959854,187.485657,185.946457,186.300186,131.750320,2656003
2012-08-29,186.548752,187.418732,186.328873,186.500961,131.892380,2239904
2012-08-30,186.204590,186.873810,184.684509,184.866150,130.736237,2866981
2012-08-31,185.764816,187.332703,184.952194,186.281067,131.736832,3340192
2012-09-04,187.963669,188.499039,184.751434,185.984711,131.527237,4722062
2012-09-05,185.860428,187.237091,185.363297,186.462708,131.865250,3464875
2012-09-06,187.629059,190.688339,187.485657,190.344162,134.610245,4112558
2012-09-07,190.363297,190.726578,189.369019,190.726578,134.880692,3570730
2012-09-10,190.621414,192.944550,189.990433,192.112808,135.861008,4401568
2012-09-11,191.730408,194.512421,191.692154,194.330780,137.429550,4090488
2012-09-12,194.569794,195.650101,194.034424,194.808792,137.767548,3435064
2012-09-13,195.391968,197.715103,194.512421,197.284897,139.518646,4058062
2012-09-14,197.170166,198.518158,196.988525,197.715103,139.822937,4243727
2012-09-17,196.510513,198.843216,196.510513,198.040146,140.052795,3425755
2012-09-18,197.782028,198.738052,197.399612,197.963669,139.998703,2590001
2012-09-19,198.422562,198.441681,196.950287,197.351822,139.566040,2725458
2012-09-20,196.797318,197.887192,196.271515,197.112808,139.396957,3911099
2012-09-21,198.240921,198.795410,196.864243,196.921600,139.261780,13358989
2012-09-24,196.003830,196.998093,195.889099,196.261948,138.795242,3672611
2012-09-25,196.558319,198.202682,195.936905,195.965576,138.585648,3499079
2012-09-26,196.032501,196.921600,194.933075,195.028687,137.923065,3580772
2012-09-27,195.382416,197.801147,195.162521,196.854691,139.214432,2899407
2012-09-28,196.615677,199.158707,196.281067,198.326965,140.255615,5136801
2012-10-01,198.862335,202.437866,198.795410,201.214142,142.297455,5707917
2012-10-02,201.682602,202.170166,199.330780,200.611862,141.871475,3473766
2012-10-03,200.707458,202.007645,200.095596,201.252396,142.324448,3339146
2012-10-04,201.032501,201.692154,199.359467,201.137665,142.243301,3093545
2012-10-05,201.864243,202.476105,200.822174,201.328873,142.378525,2989886
2012-10-08,200.783936,201.376678,200.009567,200.592728,141.857941,2073800
2012-10-09,200.717010,201.472275,198.565964,198.843216,140.620712,3745098
2012-10-10,198.680695,199.072662,196.032501,196.768646,139.153549,4209627
2012-10-11,197.485657,198.154877,196.587006,196.711288,139.113068,3043860
2012-10-12,196.596558,198.814529,196.520081,198.661575,140.492203,2836752
2012-10-15,199.694077,200.191208,198.680695,199.741867,141.256256,3201701
2012-10-16,200.707458,201.720840,200.258133,201.720840,142.655746,5891177
2012-10-17,192.361374,194.464630,189.818359,191.806885,135.644669,13256899
2012-10-18,191.118546,191.338425,185.535370,186.386230,131.811234,9723511
2012-10-19,186.701721,187.456985,184.684509,184.856598,130.729446,6924834
2012-10-22,185.191208,186.118546,183.977051,185.850861,131.432571,4605015
2012-10-23,185.019119,185.468445,182.543015,182.839386,129.302902,4631060
2012-10-24,183.977051,184.789673,182.179733,182.332703,128.944550,3909948
2012-10-25,182.992355,183.977051,182.323135,183.173996,129.539566,3399082
2012-10-26,183.068832,185.344162,183.049713,184.770554,130.668594,4190799
2012-10-31,186.233276,187.772461,185.114716,185.975143,131.520493,6330706
2012-11-01,186.118546,189.187378,185.994263,188.479919,133.291824,3931705
2012-11-02,188.843216,189.292542,184.789673,184.923523,130.776779,4456065
2012-11-05,183.900574,186.395798,183.565964,185.602295,131.256836,2862065
2012-11-06,186.673035,188.097519,186.118546,186.491394,131.885605,3431926
2012-11-07,184.856598,185.162521,182.753342,182.753342,129.807663,4964525
2012-11-08,182.982788,183.374756,181.730408,181.739960,129.087875,3705141
2012-11-09,181.500961,183.212234,180.573608,181.300186,128.775513,3840494
2012-11-12,181.673035,182.380493,179.168259,180.927338,128.510696,3208500
2012-11-13,180.105164,182.485657,179.971313,180.038239,127.879173,3563408
2012-11-14,180.822174,180.946457,177.131927,177.351822,125.971054,4607002
2012-11-15,177.657745,178.967499,176.653915,177.676865,126.201935,3568638
2012-11-16,178.135757,179.311661,176.959854,178.718933,126.942078,4875197
2012-11-19,180.325043,182.017212,180.019119,181.978973,129.257660,3753989
2012-11-20,181.529633,181.749527,179.971313,180.879547,128.476746,3316029
2012-11-21,180.975143,182.495224,180.640533,181.921600,129.216904,5428322
2012-11-23,182.600388,184.980881,182.409180,184.980881,131.389862,4055970
2012-11-26,183.986618,184.866150,183.336517,184.397705,130.975647,5449974
2012-11-27,183.632889,184.560226,182.600388,182.820267,129.855209,3442281
2012-11-28,182.581268,183.594650,180.946457,183.537292,130.364517,3769366
2012-11-29,184.273422,184.416824,181.835571,183.107071,130.058929,4265483
2012-11-30,183.317398,183.556412,181.166351,181.711288,129.067505,5163474
2012-12-03,182.370941,182.887192,180.076477,181.147232,128.666855,3503682
2012-12-04,181.367111,182.361374,180.707458,181.032501,128.585373,4174272
2012-12-05,180.697891,181.128113,178.718933,180.353729,128.103256,4395397
2012-12-06,180.850861,181.816437,180.124283,181.357559,128.816223,3364564
2012-12-07,181.778198,183.747604,181.749527,183.508606,130.344116,4279500
2012-12-10,183.718933,185.028687,183.221802,184.149139,130.799072,3596671
2012-12-11,184.684509,186.233276,184.655838,185.659653,131.871979,4334624
2012-12-12,186.042068,186.185471,183.996170,184.464630,131.023148,4437027
2012-12-13,183.728485,184.560226,182.954117,183.546844,130.371292,3789867
2012-12-14,183.260040,184.894836,182.848953,183.326965,130.215134,4002937
2012-12-17,183.326965,185.382416,183.326965,185.105164,131.478134,3966850
2012-12-18,185.325043,187.304016,185.315491,187.084137,132.883804,4315691
2012-12-19,186.864243,187.810699,186.424469,186.500961,132.469589,4466943
2012-12-20,185.917786,186.376678,184.665390,186.204590,132.259079,4376987
2012-12-21,184.608032,185.946457,183.145309,184.913956,131.342377,8603664
2012-12-24,184.560226,185.305923,183.575531,183.938812,130.649689,1706235
2012-12-26,183.757172,185.019119,182.552582,183.508606,130.344116,2904219
2012-12-27,183.107071,184.780121,182.313583,184.235184,130.860199,4150110
2012-12-28,182.705551,183.766724,181.481842,181.481842,128.904556,3699284
2012-12-31,180.908218,183.250473,180.535370,183.126190,130.072510,4900405
2013-01-02,185.554489,187.715103,185.277252,187.715103,133.331940,4428869
2013-01-03,187.065002,187.657745,185.889099,186.682602,132.598587,3812356
2013-01-04,185.650101,185.908218,184.302109,185.458893,131.729416,3535689
2013-01-07,184.894836,185.258133,183.881454,184.646271,131.152206,2993966
2013-01-08,184.435944,184.799240,183.173996,184.388138,130.968857,3166137
2013-01-09,184.971313,184.980881,183.221802,183.862335,130.595398,3359752
2013-01-10,184.177826,184.474182,182.868073,184.397705,130.975647,3774073
2013-01-11,185.611862,186.424469,184.416824,185.898666,132.041763,4058898
2013-01-14,184.340347,184.780121,183.317398,184.149139,130.799072,4364121
2013-01-15,182.896744,184.254303,182.017212,184.034424,130.717590,4364017
2013-01-16,183.556412,184.684509,182.934998,184.120453,130.778732,3099193
2013-01-17,185.325043,185.908218,184.741867,185.133850,131.498520,4060154
2013-01-18,185.497131,186.424469,185.277252,185.917786,132.055328,4769342
2013-01-22,185.812622,187.456985,185.478012,187.456985,133.148666,7502226
2013-01-23,194.550674,199.407272,194.416824,195.717010,139.015625,13106903
2013-01-24,194.942642,196.042068,194.149139,195.430206,138.811874,4651771
2013-01-25,195.458893,196.156784,195.152969,195.956024,139.185394,3513409
2013-01-28,195.841293,197.151047,195.305923,195.917786,139.158218,2953590
2013-01-29,195.353729,196.682602,194.684509,194.933075,138.458847,3783487
2013-01-30,194.732315,195.869980,194.254303,194.569794,138.200714,3136326
2013-01-31,194.378586,195.478012,194.034424,194.139572,137.895172,3233604
2013-02-01,195.650101,196.319305,194.875717,196.156784,139.327972,3525752
2013-02-04,195.210327,196.003830,194.617584,194.827911,138.384109,3335485
2013-02-05,195.325043,195.745697,193.604202,193.871887,137.705063,3804197
2013-02-06,191.577438,192.437866,190.783936,192.179733,137.077698,3790913
2013-02-07,191.797318,192.074570,189.942642,190.956024,136.204819,3218228
2013-02-08,191.175903,193.202682,190.898666,192.810699,137.527802,3026392
2013-02-11,192.141495,193.068832,190.965576,191.357559,136.491257,3080156
2013-02-12,191.214142,191.912048,190.267685,191.242828,136.409439,2575043
2013-02-13,191.826004,192.112808,190.793503,191.290634,136.443527,2269611
2013-02-14,190.946457,191.510513,190.497131,190.869980,136.143448,3445733
2013-02-15,191.185471,192.399612,191.032501,192.141495,137.050446,3794679
2013-02-19,191.778198,193.011475,191.414917,191.510513,136.600327,3136222
2013-02-20,191.797318,192.848953,190.114716,190.544937,135.911621,3886308
2013-02-21,189.894836,190.315491,189.397705,189.608032,135.243378,4103353
2013-02-22,190.468445,192.246658,190.095596,192.246658,137.125458,3250863
2013-02-25,192.801147,193.585083,188.824097,188.824097,134.684204,4021661
2013-02-26,189.894836,191.108994,189.139572,190.382416,135.795685,3547614
2013-02-27,190.143402,193.833649,189.866150,193.432129,137.971008,4377615
2013-02-28,193.288712,194.187378,191.959854,191.998093,136.948151,4904903
2013-03-01,191.826004,194.015289,190.592728,193.986618,138.366440,3460482
2013-03-04,193.680695,196.166351,193.642441,196.166351,139.921265,3863296
2013-03-05,196.806885,198.565964,196.644363,197.447418,140.835022,3982959
2013-03-06,197.925430,199.321228,197.571701,199.216064,142.096573,3760161
2013-03-07,199.130020,200.382416,199.082214,200.210327,142.805756,4063082
2013-03-08,200.621414,201.472275,200.219879,201.128113,143.460373,3870723
2013-03-11,200.803055,200.956024,199.847031,200.841293,143.255798,3189986
2013-03-12,200.191208,201.462708,199.894836,201.290634,143.576309,3756814
2013-03-13,200.956024,203.021027,200.544937,202.734222,144.605988,3510271
2013-03-14,202.820267,206.367111,202.820267,206.309753,147.156342,5758753
2013-03-15,205.908218,206.405350,204.024857,205.468445,146.556290,8295094
2013-03-18,203.537292,205.066925,203.288712,203.833649,145.390198,3144276
2013-03-19,204.713196,205.659653,202.514343,204.053543,145.547043,3345736
2013-03-20,205.315491,206.328873,204.875717,205.602295,146.651733,3157874
2013-03-21,203.594650,203.632889,200.869980,202.925430,144.742386,6098598
2013-03-22,202.877625,203.795410,202.313583,202.753342,144.619598,3170949
2013-03-25,203.193115,203.451248,200.812622,201.472275,143.705872,3391655
2013-03-26,202.456985,203.154877,202.198853,203.021027,144.810577,2406114
2013-03-27,201.682602,202.829834,200.860428,201.615677,143.808121,3371676
2013-03-28,200.602295,204.053543,200.516251,203.919693,145.451553,3922395
2013-04-01,203.441681,204.110901,201.959854,203.040146,144.824203,2243147
2013-04-02,203.556412,205.267685,202.265778,204.933075,146.174377,3260173
2013-04-03,204.894836,205.439774,203.279160,203.307846,145.015137,3272725
2013-04-04,203.412994,203.565964,200.803055,202.017212,144.094543,3880137
2013-04-05,199.904404,200.611862,197.265778,200.200760,142.798950,4338808
2013-04-08,199.875717,200.114716,198.212234,200.114716,142.737549,2459355
2013-04-09,200.344162,200.764816,199.435944,200.019119,142.669373,2695856
2013-04-10,202.543015,203.164429,201.214142,202.676865,144.565109,3686313
2013-04-11,202.198853,203.718933,201.577438,203.556412,145.192444,3823758
2013-04-12,201.520081,202.189301,200.554489,202.084137,144.142303,3311008
2013-04-15,201.185471,202.380493,200.057358,200.057358,142.696609,4412133
2013-04-16,201.567871,202.676865,200.000000,202.676865,144.565109,2991037
2013-04-17,201.271515,201.806885,200.286804,200.449326,142.976227,3420211
2013-04-18,200.869980,201.003830,197.084137,198.040146,141.257813,6801092
2013-04-19,187.131927,187.858505,181.414917,181.644363,129.563065,19713962
2013-04-22,182.743790,182.963669,179.426392,179.569794,128.083282,10298288
2013-04-23,180.946457,184.082214,180.315491,183.183563,130.660919,6585721
2013-04-24,183.709366,184.034424,182.686417,183.279160,130.729126,3863819
2013-04-25,184.216064,186.587006,183.862335,185.420654,132.256607,4864841
2013-04-26,185.621414,186.147232,184.751434,185.764816,132.502075,3650854
2013-04-29,186.214142,190.898666,186.089859,190.391968,135.802521,6205290
